-2,94832986864568 
-2,91974054319945 
-2,89218985785234 
-2,86563415045928 
-2,84003219287021 
-2,81534502782581 
-2,79153581879011 
-2,76856971149184 
-2,74641370611871 
-2,72503653921146 
-2,70440857444318 
-2,68450170145874 
-2,66528924217462 
-2,64674586381669 
-2,62884749823088 
-2,61157126686861 
-2,59489541104806 
-2,57879922704384 
-2,56326300561278 
-2,54826797562791 
-2,53379625148911 
-2,51983078402499 
-2,50635531462101 
-2,49335433233021 
-2,48081303374627 
-2,46871728543023 
-2,45705358872159 
-2,44580904673798 
-2,43497133343553 
-2,42452866459225 
-2,41446977069841 
-2,40478387353132 
-2,39546063574707 
-2,38649021948051 
-2,37786314854353 
-2,36957037341799 
-2,36160322308092 
-2,35395338999146 
-2,34661291344162 
-2,33957416369248 
-2,33282982696692 
-2,32637289127147 
-2,32019663299034 
-2,31429460422291 
-2,30866062078853 
-2,30328875089282 
-2,29817330439358 
-2,29330882263801 
-2,28869006883632 
-2,28431201893622 
-2,28016985297592 
-2,27625894689858 
-2,27257486476037 
-2,26911335136124 
-2,2658703252409 
-2,26284187204236 
-2,26002423819551 
-2,25741382491864 
-2,25500718257125 
-2,25280100519732 
-2,25079212545654 
-2,24897750978104 
-2,24735425385591 
-2,24591957869414 
-2,2446708285363 
-2,24360548800162 
-2,24272081884612 
-2,24201511448484 
-2,24148571947469 
-2,24113060793282 
-2,24094777209793 
-2,24093529542532 
-2,24109135378533 
-2,24141421354046 
-2,24190222921126 
-2,24255384114116 
-2,24336757328692 
-2,24434203100528 
-2,24547589906579 
-2,24676793968536 
-2,24821699067753 
-2,24982196374335 
-2,25158184278502 
-2,25349568236738 
-2,25556260623598 
-2,25778180593648 
-2,26015253949717 
-2,26267413022479 
-2,26534596549611 
-2,26816749573434 
-2,27113823336997 
-2,2742577519027 
-2,27752568503347 
-2,2809417258586 
-2,28450562614087 
-2,28821719564675 
-2,29207630165622 
-2,29608286874693 
-2,3002368797593 
-2,3045383884985 
-2,30898713974836 
-2,31358408706168 
-2,31832877023093 
-2,32322160949942 
-2,32826292198508 
-2,33345307287719 
-2,33879248014396 
-2,3442816153696 
-2,34992100391101 
-2,35571122505528 
-2,36165291212153 
-2,3677467526382 
-2,37399348853037 
-2,38039391636559 
-2,38694888764328 
-2,39365930912872 
-2,40052614324442 
-2,40755040849504 
-2,41473317995748 
-2,42207558980521 
-2,42957882790075 
-2,43724414241728 
-2,44507284054862 
-2,45306628920174 
-2,46122591583874 
-2,46955320927739 
-2,47804972066435 
-2,48671706431796 
-2,49555691885548 
-2,50457102820902 
-2,51376120277503 
-2,52312932059837 
-2,53267732857663 
-2,54240724339391 
-2,55232118913499 
-2,5624212312051 
-2,5727096967674 
-2,58318887132092 
-2,59386114541272 
-2,60472898968673 
-2,61579495645515 
-2,62706168160585 
-2,63853188656653 
-2,65020838047485 
-2,66209406235483 
-2,67419192348719 
-2,68650504970381 
-2,6990366240642 
-2,71178992934797 
-2,72476835086776 
-2,73797537936771 
-2,75141461394436 
-2,76508976521161 
-2,77900465854619 
-2,79316323749468 
-2,80756956731671 
-2,82222783868417 
-2,83714237155661 
-2,85231761920443 
-2,86775817242427 
-2,8834687639322 
-2,89945427295114 
-2,91571973000149 
-2,93227032190383 
-2,94911139698968 
-2,96624847055065 
-2,98368723042799 
-3,00143354229979 
-3,01949339409821 
-3,03787323814911 
-3,05657929199803 
-3,07561828363654 
-3,09499707114834 
-3,11472273436322 
-3,13480258209049 
-3,1552441605731 
-3,17605526239187 
-3,1972439358759 
-3,21881849493364 
-3,24078752937708 
-3,26315991574715 
-3,28594482868902 
-3,30915175284437 
-3,33279049539459 
-3,35687119918937 
-3,3814043565645 
-3,4064008238535 
-3,43187183664742 
-3,45782902584556 
-3,48428443455051 
-3,51125053584047 
-3,53874025148755 
-3,56676697170868 
-3,59534457592677 
-3,62448745471827 
-3,65421053293423 
-3,68452929412875 
-3,71545980634268 
-3,74701874937781 
-3,7792234437211 
-3,81209188136755 
-3,84564276067077 
-3,87989560102316 
-3,91487025507174 
-3,95058816939364 
-3,98707102805288 
-4,02434160444021 
-4,06242360479723 
-4,1013417237184 
-4,14112169656184 
-4,1817903545386 
-4,22337568311068 
-4,26590688425735 
-4,30941444268163 
-4,35393019652403 
-4,39948741268074 
-4,44612086733355 
-4,49386693195409 
-4,54276366526015 
-4,59285091163042 
-4,64417040651584 
-4,69676588939443 
-4,75068322496736 
-4,80597053320694 
-4,86267832917379 
-4,92085967331518 
-4,98057033324572 
